GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHEXPCS_PP|SCHEXPCS_PP_F|SCHEXPCSFSW_PP|SCHEXPCSFSW_PP_F|SCHEXPCSFEB_PP|SCHEXPCSFEB_PP_F|SCHEXPCSIT_PP|SCHEXPCSIT_PP_F|SCHEXPCSISW_PP|SCHEXPCSISW_PP_F|SCHEXPCSIEB_PP|SCHEXPCSIEB_PP_F|SCHEXPCSST_PP|SCHEXPCSST_PP_F|SCHEXPCSSPS_PP|SCHEXPCSSPS_PP_F|SCHEXPCSSIS_PP|SCHEXPCSSIS_PP_F|SCHEXPCSSGA_PP|SCHEXPCSSGA_PP_F|SCHEXPCSSSA_PP|SCHEXPCSSSA_PP_F
37|06|9500000US0611610|Dunham Elementary School District, California||2013|177||8898||5751||1853||5712||3898||1328||2972||554||45||412||944|
37|06|9500000US0611670|Dunsmuir Elementary School District, California||2013|130||11469||6969||2254||6277||4254||1408||4500||138||262||354||1338|
37|06|9500000US0611760|Earlimart Elementary School District, California||2013|1881||9914||5477||2394||5350||3412||1377||3892||411||767||220||634|
37|06|9500000US0611850|East Whittier City Elementary School District, California||2013|9104||9066||5607||2321||5991||4128||1641||2713||433||366||74||523|
37|06|9500000US0611910|Eastside Union Elementary School District, California||2013|3386||8006||4343||2023||5198||3185||1545||2379||237||229||167||495|
37|06|9500000US0611940|Edison Elementary School District, California||2013|1136||8128||4773||1927||4793||3179||1276||2733||466||164||144||413|
37|06|9500000US0612030|El Centro Elementary School District, California||2013|5996||7008||4402||1430||4376||3094||916||2212||245||266||109||460|
37|06|9500000US0612090|El Monte City Elementary School District, California||2013|9304||9754||5926||2044||5785||4032||1329||3305||452||795||58||495|
37|06|9500000US0612150|El Nido Elementary School District, California||2013|192||8797||4906||1625||4120||2818||948||3875||52||781||443||599|
37|06|9500000US0612360|Elk Hills Elementary School District, California||2013|201||8990||4438||2284||4393||2796||1289||3980||55||25||721||1149|
37|06|9500000US0612420|Elkins Elementary School District, California||2013|13||18154||9769||4231||5308||3462||1462||11000||77||0||1154||3000|
37|06|9500000US0612600|Elverta Joint Elementary School District, California||2013|306||8418||4513||1435||4451||3049||833||3428||271||7||294||781|
37|06|9500000US0612690|Empire Union Elementary School District, California||2013|2894||9340||5620||1493||5775||3851||965||2922||373||367||187||580|
37|06|9500000US0612750|Encinitas Union Elementary School District, California||2013|5448||8627||5414||1943||5995||4027||1384||2481||397||333||97||399|
37|06|9500000US0612810|Enterprise Elementary School District, California||2013|3644||8402||4845||1764||5002||3324||1132||2780||475||255||114||434|
37|06|9500000US0612880|Escondido Union Elementary School District, California||2013|19365||7821||4804||1736||4833||3340||1115||2575||315||539||43||488|
37|06|9500000US0612960|Etiwanda Elementary School District, California||2013|13163||6784||4585||1299||4763||3507||955||1826||313||147||45||379|
37|06|9500000US0613080|Eureka Union Elementary School District, California||2013|3422||7340||4910||1278||4801||3471||865||2537||335||266||91||458|
37|06|9500000US0613140|Evergreen Elementary School District, California||2013|13375||7652||4719||1981||5561||3709||1475||1800||143||267||42||484|
37|06|9500000US0613170|Evergreen Union Elementary School District, California||2013|1012||7850||5225||1563||4904||3723||955||2552||294||163||259||602|
37|06|9500000US0613290|Fairfax Elementary School District, California||2013|2363||8104||4463||1969||4904||3143||1293||2581||356||158||164||411|
37|06|9500000US0613500|Fallbrook Union Elementary School District, California||2013|5554||9698||5541||2224||5773||3875||1389||3554||399||326||111||421|
37|06|9500000US0613710|Feather Falls Union Elementary School District, California||2013|60||7100||3133||1500||2633||1517||700||3683||0||0||433||767|
37|06|9500000US0613740|Fieldbrook Elementary School District, California||2013|139||7511||4460||1914||4511||2942||1309||2691||72||201||317||770|
37|06|9500000US0613860|Flournoy Union Elementary School District, California||2013|33||11818||6000||2152||6091||4091||1424||5091||0||0||576||1970|
37|06|9500000US0613980|Foresthill Union Elementary School District, California||2013|410||8339||4885||1422||4717||3224||893||3302||215||34||300||588|
37|06|9500000US0614010|Forestville Union Elementary School District, California||2013|355||10504||6544||2383||6901||4558||1600||3225||144||225||507||825|
37|06|9500000US0614040|Forks of Salmon Elementary School District, California||2013|11||20727||8727||3091||7727||4818||2000||11182||0||364||818||1636|
37|06|9500000US0614130|Fort Ross Elementary School District, California||2013|29||16276||8414||3724||9897||5759||2586||6379||0||345||1241||1448|
37|06|9500000US0614220|Fountain Valley Elementary School District, California||2013|6344||7096||5109||1546||4682||3544||980||2253||275||434||217||474|
37|06|9500000US0614340|Franklin Elementary School District, California||2013|491||6365||3815||1305||4446||3031||994||1640||98||2||132||399|
37|06|9500000US0614370|Franklin-McKinley Elementary School District, California||2013|10703||7609||4604||1593||4815||3313||976||2333||141||252||81||508|
37|06|9500000US0614490|French Gulch-Whiskeytown Elementary School District, California||2013|23||11609||5391||1913||6087||3696||1348||5130||0||174||913||1565|
37|06|9500000US0614520|Freshwater Elementary School District, California||2013|332||8175||4970||2262||5883||3711||1768||1994||157||45||193||542|
37|06|9500000US0614700|Fruitvale Elementary School District, California||2013|2945||7977||5025||1825||5171||3602||1249||2472||380||150||186||354|
37|06|9500000US0614730|Fullerton Elementary School District, California||2013|13830||7775||4976||1827||5219||3571||1251||2256||265||324||83||555|
37|06|9500000US0614790|Galt Joint Union Elementary School District, California||2013|3792||8359||5770||1534||5483||4144||1019||2444||308||314||150||482|
37|06|9500000US0614910|Garfield Elementary School District, California||2013|62||9403||5887||2081||5645||3790||1339||3516||0||145||371||2161|
37|06|9500000US0614940|Garvey Elementary School District, California||2013|5259||9750||5889||2079||5810||3902||1266||3378||609||574||133||503|
37|06|9500000US0614970|Gazelle Union Elementary School District, California||2013|41||11610||5439||2537||4683||2561||1146||5512||49||976||415||1610|
37|06|9500000US0615000|General Shafter Elementary School District, California||2013|142||12451||6958||2732||6169||4183||1423||5303||183||0||239||1641|
37|06|9500000US0615090|Gerber Union Elementary School District, California||2013|381||8874||5152||2150||5570||3612||1436||2751||8||13||320||520|
37|06|9500000US0615390|Gold Oak Union Elementary School District, California||2013|445||7775||4391||1816||4443||2980||1178||2975||94||83||243||609|
37|06|9500000US0615450|Gold Trail Union Elementary School District, California||2013|568||7657||4662||1690||4715||3187||1150||2636||137||18||146||657|
37|06|9500000US0615480|Golden Feather Union Elementary School District, California||2013|156||11160||6462||2821||6365||4115||1718||4179||32||83||833||353|
37|06|9500000US0615510|Goleta Union Elementary School District, California||2013|3611||11068||8061||1962||7485||5754||1298||3174||340||235||114||711|
37|06|9500000US0615600|Gorman Elementary School District, California||2013|1740||581||299||106||253||178||58||290||3||30||59||37|
37|06|9500000US0615690|Grant Elementary School District, California||2013|611||7411||4682||1545||5268||3660||1157||1931||90||15||157||676|
37|06|9500000US0615780|Grass Valley Elementary School District, California||2013|1682||9505||5941||1636||5549||3979||1048||2942||218||545||153||641|
37|06|9500000US0615810|Gratton Elementary School District, California||2013|130||8408||4969||1269||5446||3669||946||2946||0||185||308||1369|
37|06|9500000US0615840|Gravenstein Union Elementary School District, California||2013|711||7122||4437||1439||5200||3498||1117||1834||155||45||200||423|
37|06|9500000US0615870|Graves Elementary School District, California||2013|41||8000||4366||1488||5439||3610||1146||2561||0||0||171||1268|
37|06|9500000US0615990|Green Point Elementary School District, California||2013|5||40800||25200||5800||22200||16200||4400||18600||1600||400||6000||1600|
37|06|9500000US0616050|Greenfield Union Elementary School District (Kern County), California||2013|9057||7458||4593||1879||4522||3045||1151||2515||421||441||64||378|
37|06|9500000US0616080|Greenfield Union Elementary School District (Monterey County), California||2013|3129||8372||4557||1912||4525||2814||1093||3321||280||659||166||445|
37|06|9500000US0616110|Grenada Elementary School District, California||2013|177||9232||5299||1689||5045||3492||1006||3621||266||158||288||1271|
37|06|9500000US0616260|Guadalupe Union Elementary School District, California||2013|1182||8287||5100||1445||5399||3805||1011||2278||364||215||272||291|
37|06|9500000US0616300|Cucamonga Elementary School District, California||2013|2530||7952||4748||1738||5108||3416||1171||2443||237||312||140||510|
37|06|9500000US0616320|Guerneville Elementary School District, California||2013|281||10103||5463||1943||7153||4206||1509||2573||274||107||128||399|
37|06|9500000US0616470|Hanford Elementary School District, California||2013|5771||8023||5006||1790||4643||3143||1101||2949||276||371||91||764|
37|06|9500000US0616530|Happy Camp Union Elementary School District, California||2013|118||13136||7568||3178||7297||4720||1881||4856||127||364||441||1381|
37|06|9500000US0616560|Happy Valley Elementary School District, California||2013|127||9606||5740||1882||6110||4276||1433||3213||87||0||472||1307|
37|06|9500000US0616570|Happy Valley Union Elementary School District, California||2013|507||8479||4746||2006||4560||2994||1178||3377||233||77||191||803|
37|06|9500000US0616620|Harmony Union Elementary School District, California||2013|716||8883||5209||1842||6374||3898||1395||2337||0||385||163||666|
37|06|9500000US0616650|Hart-Ransom Union Elementary School District, California||2013|1041||6976||4222||1301||4803||3148||927||1894||193||93||183||442|
37|06|9500000US0616680|Hawthorne Elementary School District, California||2013|9027||7995||4754||1868||4616||3206||1134||2702||361||407||50||466|
37|06|9500000US0616830|Heber Elementary School District, California||2013|1170||8775||5497||1732||5519||3816||1141||2738||378||226||203||589|
37|06|9500000US0616860|Helendale Elementary School District, California||2013|736||7385||4499||1629||4378||3110||1135||2717||72||24||318||717|
37|06|9500000US0617040|Hermosa Beach City Elementary School District, California||2013|2667||3728||2339||594||2629||1766||428||997||143||77||39||167|
37|06|9500000US0617160|Hickman Elementary School District, California||2013|1126||6362||4091||1108||4239||3071||751||1917||171||188||155||433|
37|06|9500000US0617190|Hillsborough City Elementary School District, California||2013|1523||13822||9261||2354||9669||6856||1628||4151||431||791||216||804|
37|06|9500000US0617340|Hollister School District, California||2013|5623||7428||4432||1713||4775||3240||1209||2307||381||418||73||496|
37|06|9500000US0617490|Hope Elementary School District (Santa Barbara County), California||2013|986||9448||6421||1938||6494||4822||1236||2712||171||160||368||714|
37|06|9500000US0617520|Hope Elementary School District (Tulare County), California||2013|208||6981||3740||1803||4034||2635||1188||2524||0||5||327||659|
37|06|9500000US0617580|Horicon Elementary School District, California||2013|60||23633||10233||4833||11800||6933||3100||10533||283||0||1450||2567|
37|06|9500000US0617620|Hornbrook Elementary School District, California||2013|31||26677||13032||4710||12129||7161||2548||12419||710||903||774||2355|
37|06|9500000US0617640|Hot Springs Elementary School District, California||2013|14||29857||16643||7643||16214||10786||4500||13643||0||0||1571||2929|
37|06|9500000US0617760|Howell Mountain Elementary School District, California||2013|105||15981||10076||2895||8743||5867||1657||6324||848||305||533||2229|
37|06|9500000US0617850|Hueneme Elementary School District, California||2013|8332||7956||5166||1773||5212||3657||1165||2289||254||319||76||502|
37|06|9500000US0617880|Hughes-Elizabeth Lakes Union Elementary School District, California||2013|281||9242||5427||2060||5655||4046||1352||3587||53||278||295||722|
37|06|9500000US0618030|Huntington Beach City Elementary School District, California||2013|7056||7135||4739||1493||4899||3506||1026||2027||192||330||81||380|
37|06|9500000US0618120|Hydesville Elementary School District, California||2013|164||7835||4720||1921||5122||3470||1348||2287||177||61||250||604|
37|06|9500000US0618160|Igo, Ono, Platina Union Elementary School District; California||2013|78||12731||5833||1859||6205||3692||1205||5705||26||154||526||1756|
37|06|9500000US0618240|Indian Diggings Elementary School District, California||2013|18||12611||9056||1333||9056||7333||1111||3556||0||0||778||1056|
37|06|9500000US0618270|Indian Springs Elementary School District, California||2013|12||36500||17917||8083||14917||9000||4417||18000||83||583||2667||2917|
37|06|9500000US0618510|Island Union Elementary School District, California||2013|314||7274||4290||1245||4452||3099||806||2430||0||0||344||561|
37|06|9500000US0618660|Jacoby Creek Elementary School District, California||2013|427||7166||4492||1609||5122||3482||1262||1892||194||150||138||429|
37|06|9500000US0618690|Jamestown Elementary School District, California||2013|534||7081||4455||1331||4051||2955||869||2642||0||187||328||431|
37|06|9500000US0618730|Jamul-Dulzura Union Elementary School District, California||2013|1114||8241||4999||1484||4811||3398||936||3203||250||386||223||753|
37|06|9500000US0618780|Janesville Union Elementary School District, California||2013|357||7311||4454||1664||4392||3084||1151||2689||8||106||193||650|
37|06|9500000US0618810|Jefferson Elementary School District (San Benito County), California||2013|18||10111||6333||1000||7222||5889||944||2889||0||0||167||500|
37|06|9500000US0618840|Jefferson Elementary School District (San Joaquin County), California||2013|2477||7463||4652||1582||4896||3465||1111||2285||226||162||111||565|
37|06|9500000US0618870|Jefferson Elementary School District (San Mateo County), California||2013|7027||6567||4086||1517||4198||2796||1033||2041||207||302||63||484|
37|06|9500000US0619050|Johnstonville Elementary School District, California||2013|226||6805||3496||1646||3819||2376||1066||2504||0||142||128||602|
