GEOTYPE|ST|GEO_ID|GEO_TTL|FOOTID_GEO|YEAR|SCHENROLL|SCHENROLL_F|SCHSDTOTEXP|SCHSDTOTEXP_F|SCHSDEXPCS|SCHSDEXPCS_F|SCHEXPCSFSW|SCHEXPCSFSW_F|SCHEXPCSFEB|SCHEXPCSFEB_F|SCHEXPCSIT|SCHEXPCSIT_F|SCHEXPCSISW|SCHEXPCSISW_F|SCHEXPCSIEB|SCHEXPCSIEB_F|SCHEXPCSST|SCHEXPCSST_F|SCHEXPCSSPS|SCHEXPCSSPS_F|SCHEXPCSSIS|SCHEXPCSSIS_F|SCHEXPCSSGA|SCHEXPCSSGA_F|SCHEXPCSSSA|SCHEXPCSSSA_F|SCHSDEXPCSSON|SCHSDEXPCSSON_F|SCHEXPCSOF|SCHEXPCSOF_F|SCHEXPCO|SCHEXPCO_F|SCHSDEXPOPG|SCHSDEXPOPG_F|SCHEXPOID|SCHEXPOID_F
37|48|9700000US4810260|Bishop Consolidated Independent School District, Texas||2013|1299||12395||11250||6837||1151||5872||4396||734||4660||472||531||397||727||2533||718||134||165||846|
37|48|9700000US4810320|Blanco Independent School District, Texas||2013|951||15368||10613||7554||1256||6447||5047||817||3668||366||783||407||478||1634||498||4042||291||422|
37|48|9700000US4810350|Bland Independent School District, Texas||2013|619||6397||5282||3487||502||2986||2312||331||1966||139||171||179||344||1133||330||403||48||664|
37|48|9700000US4810380|Blanket Independent School District, Texas||2013|241||2408||2225||1465||221||1236||972||145||830||71||103||201||101||354||159||109||33||41|
37|48|9700000US4810440|Bloomburg Independent School District, Texas||2013|263||2638||2476||1770||262||1493||1139||165||983||123||11||218||225||406||0||103||43||16|
37|48|9700000US4810470|Blooming Grove Independent School District, Texas||2013|818||6887||6667||4340||879||3943||3015||568||2303||222||61||179||364||1477||421||132||45||43|
37|48|9700000US4810500|Bloomington Independent School District, Texas||2013|906||10421||7771||4642||913||3837||2897||513||3392||514||300||244||468||1866||542||1948||80||622|
37|48|9700000US4810590|Blue Ridge Independent School District, Texas||2013|658||7331||5911||3834||537||3321||2474||307||2182||180||111||317||442||1132||408||615||17||788|
37|48|9700000US4810650|Blum Independent School District, Texas||2013|378||4020||3792||2333||371||2213||1582||241||1302||81||116||147||247||711||277||86||33||109|
37|48|9700000US4810710|Boerne Independent School District, Texas||2013|7094||67934||54499||39499||5875||33196||26516||3708||19139||2880||1985||1081||2788||10405||2164||194||7861||5380|
37|48|9700000US4810740|Boles Independent School District, Texas||2013|531||5978||4845||3369||523||3007||2423||353||1611||117||19||180||396||899||227||596||79||458|
37|48|9700000US4810780|Boling Independent School District, Texas||2013|1072||8396||8015||5132||887||4648||3474||546||2899||238||191||215||506||1749||468||259||75||47|
37|48|9700000US4810800|Bonham Independent School District, Texas||2013|1951||22326||16366||10492||1470||9677||7114||1001||5680||532||580||636||972||2960||1009||5683||25||252|
37|48|9700000US4810830|Booker Independent School District, Texas||2013|408||4604||4384||2959||402||2735||2032||267||1432||59||233||244||234||662||217||149||64||7|
37|48|9700000US4810860|Borden County Independent School District, Texas||2013|239||13207||4615||2399||668||2140||1263||348||2211||89||167||489||95||1371||264||3236||4373||983|
37|48|9700000US4810890|Borger Independent School District, Texas||2013|2788||23552||21714||15492||1984||14103||10930||1402||6598||1015||854||419||955||3355||1013||237||111||1490|
37|48|9700000US4810910|Bosqueville Independent School District, Texas||2013|625||6543||5309||3401||523||3319||2415||370||1635||135||174||152||248||926||355||649||70||515|
37|48|9700000US4810950|Bovina Independent School District, Texas||2013|482||4907||4408||3050||430||2715||2139||297||1394||131||80||264||300||619||299||421||78||0|
37|48|9700000US4810990|Bowie Independent School District, Texas||2013|1689||21553||12426||8483||1353||7663||5922||938||4265||338||316||397||810||2404||498||7976||83||1068|
37|48|9700000US4811010|Boyd Independent School District, Texas||2013|1161||12034||9945||6395||1065||5829||4235||666||3451||317||205||314||577||2038||665||238||763||1088|
37|48|9700000US4811040|Boys Ranch Independent School District, Texas||2013|320||7219||7063||4952||1232||5149||3650||924||1908||415||417||236||690||150||6||31||125||0|
37|48|9700000US4811070|Brackett Independent School District, Texas||2013|621||6420||6161||4216||543||3726||2882||355||2131||146||149||235||315||1286||304||178||81||0|
37|48|9700000US4811110|Brady Independent School District, Texas||2013|1242||13744||12130||7511||1131||7238||5105||744||4161||631||343||341||781||2065||731||638||144||832|
37|48|9700000US4811190|Brazosport Independent School District, Texas||2013|12542||111055||92884||67009||9089||56122||45070||6048||30378||4471||4478||1185||5809||14435||6384||12284||1491||4396|
37|48|9700000US4811220|Breckenridge Independent School District, Texas||2013|1460||12628||12222||8358||1354||7212||5694||873||4149||629||276||378||741||2125||861||6||74||326|
37|48|9700000US4811250|Bremond Independent School District, Texas||2013|434||6626||5927||3285||766||3050||2181||458||2592||79||54||613||355||1491||285||214||56||429|
37|48|9700000US4811280|Brenham Independent School District, Texas||2013|4963||47503||41244||27399||4322||24805||19765||3054||13789||2031||1575||822||2082||7279||2650||5484||118||657|
37|48|9700000US4811310|Bridge City Independent School District, Texas||2013|2770||22431||20710||13723||1935||11821||9004||1162||7621||729||917||565||1034||4376||1268||948||53||720|
37|48|9700000US4811340|Bridgeport Independent School District, Texas||2013|2205||23535||20935||14275||2015||12607||9737||1364||7145||1195||469||381||1405||3695||1183||1190||319||1091|
37|48|9700000US4811400|Fort Elliott Consolidated Independent School District, Texas||2013|136||15601||3553||1780||393||1626||1023||232||1682||60||47||414||238||923||245||1025||10967||56|
37|48|9700000US4811430|Broaddus Independent School District, Texas||2013|439||4009||3811||2595||407||2083||1643||251||1443||129||8||192||231||883||285||7||32||159|
37|48|9700000US4811460|Brock Independent School District, Texas||2013|1003||12730||8185||5429||943||5034||3782||650||2678||243||186||263||330||1656||473||3449||58||1038|
37|48|9700000US4811490|Bronte Independent School District, Texas||2013|263||3131||3056||2071||333||1883||1411||220||1036||59||38||183||185||571||137||30||45||0|
37|48|9700000US4811520|Brookeland Independent School District, Texas||2013|402||4625||4504||2538||594||2669||1872||416||1567||124||71||268||178||926||268||112||9||0|
37|48|9700000US4811550|Brookesmith Independent School District, Texas||2013|203||2251||2014||1228||229||1076||805||152||780||63||52||169||80||416||158||152||28||57|
37|48|9700000US4811580|Brooks County Independent School District, Texas||2013|1539||37512||16958||10025||1680||9631||6507||1072||6481||743||1233||422||918||3165||846||18499||281||1774|
37|48|9700000US4811610|Brownfield Independent School District, Texas||2013|1843||20750||18745||12063||1814||10589||7871||1165||7001||1113||862||582||1022||3422||1155||1528||118||359|
37|48|9700000US4811640|Brownsboro Independent School District, Texas||2013|2867||30373||21839||15031||2056||12707||9504||1332||7855||1313||573||544||1342||4083||1277||7376||2||1156|
37|48|9700000US4811680|Brownsville Independent School District, Texas||2013|49190||484309||461836||315955||60005||264424||205790||36325||158449||24777||29842||2777||24642||76411||38963||11693||545||10235|
37|48|9700000US4811700|Brownwood Independent School District, Texas||2013|3535||30758||28849||18471||4439||17582||12954||3035||9584||1596||963||823||1453||4749||1683||138||174||1597|
37|48|9700000US4811730|Bruceville-Eddy Independent School District, Texas||2013|789||8842||8468||5853||928||5273||4082||615||2784||372||197||221||577||1417||411||22||33||319|
37|48|9700000US4811790|Bryan Independent School District, Texas||2013|15624||137978||130289||85500||18953||77372||56667||11598||44189||5163||9484||1227||7415||20900||8728||4075||159||3455|
37|48|9700000US4811820|Bryson Independent School District, Texas||2013|238||4530||2685||1534||267||1533||1156||199||1046||13||19||155||127||732||106||1306||66||473|
37|48|9700000US4811850|Buckholts Independent School District, Texas||2013|184||1807||1710||1127||176||962||720||111||606||33||26||134||150||263||142||16||42||39|
37|48|9700000US4811910|Buena Vista Independent School District, Texas||2013|123||4065||1972||1122||201||1095||707||123||764||8||20||187||92||457||113||119||1962||12|
37|48|9700000US4811990|Buffalo Independent School District, Texas||2013|936||9458||7888||5098||978||4742||3505||644||2635||171||180||395||481||1408||511||800||69||701|
37|48|9700000US4812060|Bullard Independent School District, Texas||2013|2182||19283||16665||11296||1531||10098||7702||1033||5755||575||406||494||886||3394||812||276||74||2268|
37|48|9700000US4812090|Buna Independent School District, Texas||2013|1538||13860||12955||9151||1258||7451||5871||748||4671||879||475||164||676||2477||833||447||139||319|
37|48|9700000US4812120|Burkburnett Independent School District, Texas||2013|3414||27192||26184||17866||2350||16606||12894||1675||8112||1290||1007||449||1259||4107||1466||405||324||279|
37|48|9700000US4812150|Burkeville Independent School District, Texas||2013|298||3323||3140||1700||284||1656||1126||159||1308||126||6||309||127||740||176||86||19||78|
37|48|9700000US4812180|Burleson Independent School District, Texas||2013|10581||99077||78176||55481||7492||46820||37254||4989||26370||3919||3183||1253||4616||13399||4986||4133||77||16691|
37|48|9700000US4812220|Burnet Consolidated Independent School District, Texas||2013|3214||29204||27505||17922||3645||14792||11066||2160||11080||1213||932||567||1865||6503||1633||547||48||1104|
37|48|9700000US4812240|Burton Independent School District, Texas||2013|366||5260||3875||2498||430||2298||1712||303||1401||55||14||277||307||748||176||105||984||296|
37|48|9700000US4812360|Bynum Independent School District, Texas||2013|223||2633||2377||1571||249||1242||949||154||1007||89||43||130||135||610||128||98||42||116|
37|48|9700000US4812390|Caddo Mills Independent School District, Texas||2013|1558||13964||11751||8383||1165||7112||5692||774||3995||386||485||392||760||1972||644||199||87||1927|
37|48|9700000US4812420|Calallen Independent School District, Texas||2013|4000||37293||32281||22310||3263||19668||15081||2203||10537||1617||1574||597||1615||5134||2076||2753||147||2112|
37|48|9700000US4812460|Caldwell Independent School District, Texas||2013|1823||15847||15365||10322||1529||8949||7069||1046||5597||412||171||632||1047||3335||819||274||110||98|
37|48|9700000US4812480|Calhoun County Independent School District, Texas||2013|4256||43908||34938||22561||4666||20975||15851||2985||11807||1270||943||1095||1879||6620||2156||413||8079||478|
37|48|9700000US4812510|Callisburg Independent School District, Texas||2013|1131||12379||10912||7226||996||6343||4765||638||4011||454||601||355||596||2005||558||537||122||808|
37|48|9700000US4812540|Calvert Independent School District, Texas||2013|144||1876||1839||1232||179||1125||857||118||615||30||0||139||158||288||99||1||36||0|
37|48|9700000US4812640|Cameron Independent School District, Texas||2013|1620||13935||12539||8559||1434||8187||6080||979||3374||411||307||352||776||1528||978||543||105||748|
37|48|9700000US4812660|Campbell Independent School District, Texas||2013|368||3398||3195||2109||461||1862||1422||334||1133||63||70||196||172||632||200||150||35||18|
37|48|9700000US4812700|Canadian Independent School District, Texas||2013|972||25906||9550||6729||1007||5701||4652||649||3344||261||276||556||527||1724||505||8175||7918||263|
37|48|9700000US4812750|Canton Independent School District, Texas||2013|2069||15817||13679||8845||1234||8992||6823||937||4045||411||273||446||741||2174||642||474||62||1602|
37|48|9700000US4812780|Canutillo Independent School District, Texas||2013|6068||68405||56233||37252||7356||31897||23365||4111||20173||2144||3916||902||2998||10213||4163||7588||132||4452|
37|48|9700000US4812810|Canyon Independent School District, Texas||2013|9224||70853||63321||43028||6951||38850||30411||4566||20914||2646||2374||893||3734||11267||3557||3431||150||3951|
37|48|9700000US4812870|Carlisle Independent School District, Texas||2013|663||10340||5936||3671||654||3804||2785||450||1746||94||127||117||306||1102||386||4152||34||218|
37|48|9700000US4812990|Carrizo Springs Consolidated Independent School District, Texas||2013|2444||56007||22823||13438||2334||12409||8579||1371||8554||879||1210||872||1166||4427||1860||30843||165||2176|
37|48|9700000US4813020|Carroll Independent School District, Texas||2013|7711||108272||64831||45938||6573||41135||32025||4510||20915||3015||2139||735||3413||11613||2781||16770||14295||12376|
37|48|9700000US4813050|Carrollton-Farmers Branch Independent School District, Texas||2013|26385||232499||211987||149476||21590||124637||100635||14155||76573||11317||13408||2170||13038||36640||10777||6876||275||13361|
37|48|9700000US4813110|Carthage Independent School District, Texas||2013|2867||49500||28253||18829||3220||17723||12981||2275||9273||737||932||1043||1474||5087||1257||9165||11549||533|
37|48|9700000US4813170|Castleberry Independent School District, Texas||2013|3814||50329||28735||20024||3096||17344||13491||1988||9418||1047||1344||435||1693||4899||1973||19173||49||2372|
37|48|9700000US4813200|Cayuga Independent School District, Texas||2013|595||8923||8217||5289||779||4921||3444||503||3013||880||352||207||295||1279||283||634||72||0|
37|48|9700000US4813230|Cedar Hill Independent School District, Texas||2013|8258||75645||63325||43376||6322||37009||28880||4185||22256||3319||1744||1063||3909||12221||4060||5557||211||6552|
37|48|9700000US4813260|Celeste Independent School District, Texas||2013|475||4813||4298||2885||477||2676||1988||322||1402||68||64||151||236||883||220||103||57||355|
37|48|9700000US4813290|Celina Independent School District, Texas||2013|2035||21147||17340||12368||1605||10949||8754||1135||5668||478||354||476||1166||3194||723||1087||41||2679|
37|48|9700000US4813320|Center Independent School District, Texas||2013|2757||25325||23512||15440||2071||13438||10159||1351||8427||1068||992||776||1196||4395||1647||1093||165||555|
37|48|9700000US4813350|Center Point Independent School District, Texas||2013|642||6653||5509||3731||568||3141||2344||370||2036||272||174||250||312||1028||332||940||62||142|
37|48|9700000US4813380|Centerville Independent School District (Trinity County), Texas||2013|120||1717||1590||1029||161||981||763||119||501||37||9||104||47||304||108||66||61||0|
37|48|9700000US4813410|Centerville Independent School District (Leon County), Texas||2013|673||7315||7145||4772||704||4329||3217||433||2576||361||298||311||331||1275||240||116||54||0|
37|48|9700000US4813440|Central Heights Independent School District, Texas||2013|1083||8413||7213||4971||830||4620||3612||577||2151||200||71||290||472||1118||442||536||55||609|
37|48|9700000US4813500|Central Independent School District, Texas||2013|1540||14720||13559||8723||1318||7783||5575||825||5077||653||830||306||763||2525||699||291||114||756|
37|48|9700000US4813530|Lumberton Independent School District, Texas||2013|3888||34386||26949||17898||2409||16063||12414||1551||9293||1363||819||645||1350||5116||1593||6954||37||446|
37|48|9700000US4813590|Channelview Independent School District, Texas||2013|8763||86715||70654||51189||6909||44680||35383||4776||21589||3352||2148||966||4212||10911||4385||8853||511||6697|
37|48|9700000US4813620|Channing Independent School District, Texas||2013|174||2382||2053||1162||201||1119||786||138||823||2||30||190||110||491||111||162||157||10|
37|48|9700000US4813650|Chapel Hill Independent School District (Smith County), Texas||2013|3446||30233||28177||19298||2722||16986||13027||1824||9517||1158||1325||491||1676||4867||1674||784||187||1085|
37|48|9700000US4813680|Chapel Hill Independent School District (Titus County), Texas||2013|1008||8660||8098||5170||838||5151||3766||604||2504||253||226||497||447||1081||443||338||14||210|
37|48|9700000US4813710|Charlotte Independent School District, Texas||2013|506||5949||5018||3311||475||2740||2187||291||1969||124||114||332||294||1105||309||604||38||289|
37|48|9700000US4813740|Cherokee Independent School District, Texas||2013|123||1732||1602||1027||158||897||703||109||628||5||25||143||88||367||77||83||47||0|
37|48|9700000US4813770|Chester Independent School District, Texas||2013|181||1757||1645||1078||149||914||729||99||626||31||27||109||83||376||105||23||72||17|
37|48|9700000US4813800|Chico Independent School District, Texas||2013|589||9041||6784||4336||599||4281||3231||449||2192||100||64||244||346||1438||311||162||1298||797|
37|48|9700000US4813860|Childress Independent School District, Texas||2013|1136||10375||10010||6689||1058||5936||4628||670||3434||314||235||304||548||2033||640||168||142||55|
37|48|9700000US4813890|Chillicothe Independent School District, Texas||2013|183||2403||2296||1491||231||1224||936||128||936||52||20||213||225||426||136||43||64||0|
37|48|9700000US4813920|Chilton Independent School District, Texas||2013|525||6437||5078||3154||487||3183||2264||350||1473||120||27||157||235||934||422||1118||51||190|
37|48|9700000US4813960|China Spring Independent School District, Texas||2013|2398||18371||16848||11774||1866||10762||8298||1316||5214||765||372||337||1101||2639||872||71||39||1413|
37|48|9700000US4813980|Chireno Independent School District, Texas||2013|378||4737||3249||2141||349||2108||1538||294||951||99||99||172||142||439||190||1417||35||36|
37|48|9700000US4814010|Christoval Independent School District, Texas||2013|446||4666||4268||2661||449||2386||1777||274||1588||152||19||205||224||988||294||260||66||72|
37|48|9700000US4814070|Cisco Independent School District, Texas||2013|880||7940||7647||5174||1000||4766||3664||696||2427||258||78||352||471||1268||454||137||100||56|
37|48|9700000US4814130|City View Independent School District, Texas||2013|975||9456||8947||5957||1016||5471||4063||683||2994||578||408||243||444||1321||482||74||63||372|
37|48|9700000US4814160|Clarendon Independent School District, Texas||2013|472||5237||5065||3503||534||3159||2415||366||1693||147||202||233||351||760||213||31||107||34|
37|48|9700000US4814190|Clarksville Independent School District, Texas||2013|648||7995||7720||4778||831||4276||2971||524||3016||290||173||373||480||1700||428||164||82||29|
37|48|9700000US4814250|Claude Independent School District, Texas||2013|367||4454||3964||2622||373||2229||1719||249||1564||92||105||413||238||716||171||379||64||47|
37|48|9700000US4814280|Clear Creek Independent School District, Texas||2013|39635||328568||287713||213069||29814||183743||149392||20423||90786||14505||14715||2463||16879||42224||13184||12868||759||27228|
37|48|9700000US4814310|Cleburne Independent School District, Texas||2013|6622||60705||53379||36920||5139||31755||25441||3410||18457||2178||2180||897||2990||10212||3167||5174||299||1853|
37|48|9700000US4814370|Cleveland Independent School District, Texas||2013|3663||29086||26834||17038||3340||15228||11394||2151||9926||1006||987||655||1741||5537||1680||111||354||1787|
37|48|9700000US4814400|Clifton Independent School District, Texas||2013|999||9895||9359||6300||985||5829||4386||640||2976||294||287||280||594||1521||554||346||84||106|
37|48|9700000US4814430|Clint Independent School District, Texas||2013|11762||104417||95213||64458||11136||53189||39868||6544||34470||3431||5452||1025||5922||18640||7554||2282||220||6702|
37|48|9700000US4814450|Clyde Consolidated Independent School District, Texas||2013|1420||13449||11535||7846||1139||7127||5462||777||3810||394||294||400||582||2140||598||728||82||1104|
37|48|9700000US4814490|Coahoma Independent School District, Texas||2013|852||8229||7064||4555||719||4204||3263||509||2449||169||91||393||421||1375||411||172||120||873|
37|48|9700000US4814520|Coldspring-Oakhurst Consolidated Independent School District, Texas||2013|1629||17790||15122||9757||1540||7769||5878||883||6359||592||911||674||781||3401||994||2445||130||93|
37|48|9700000US4814550|Coleman Independent School District, Texas||2013|876||9001||8638||5658||973||4946||3735||596||3290||313||244||356||483||1894||402||221||106||36|
37|48|9700000US4814580|Collinsville Independent School District, Texas||2013|547||5466||4702||3018||481||2863||2172||337||1555||98||201||303||285||668||284||574||23||167|
37|48|9700000US4814600|Colmesneil Independent School District, Texas||2013|418||4585||3914||2466||375||2298||1700||242||1375||90||83||213||185||804||241||564||36||71|
37|48|9700000US4814640|Colorado Independent School District, Texas||2013|1107||11869||10135||6175||929||6083||4306||626||3563||321||336||266||509||2131||489||1684||50||0|
37|48|9700000US4814670|Columbia-Brazoria Independent School District, Texas||2013|3009||24613||21874||15090||2190||13079||10034||1419||7345||950||592||329||1207||4267||1450||1292||143||1304|
37|48|9700000US4814700|Columbus Independent School District, Texas||2013|1670||15227||14327||9836||1413||9181||6726||975||4325||821||348||477||842||1837||821||342||62||496|
37|48|9700000US4814730|Comal Independent School District, Texas||2013|18693||189016||142288||94645||17103||82020||63075||11025||50436||7077||5520||2314||7699||27826||9832||22949||507||23272|
37|48|9700000US4814760|Comanche Independent School District, Texas||2013|1235||12810||10944||7424||1046||6962||5463||772||3275||388||144||430||448||1865||707||1385||162||319|
37|48|9700000US4814790|Comfort Independent School District, Texas||2013|1115||12290||10215||6844||1141||5901||4699||767||3766||393||311||363||527||2172||548||958||51||1066|
37|48|9700000US4814820|Commerce Independent School District, Texas||2013|1573||18584||15559||10041||1464||8434||6473||933||6343||1456||586||417||843||3041||782||201||58||2766|
37|48|9700000US4814850|Community Independent School District, Texas||2013|1637||15271||13506||8311||1459||7572||5473||912||5125||573||402||279||799||3072||809||470||46||1249|
37|48|9700000US4814880|Como-Pickton Consolidated Independent School District, Texas||2013|798||7397||6505||4346||737||4249||3141||500||1832||137||132||238||298||1027||424||635||69||188|
37|48|9700000US4814920|Comstock Independent School District, Texas||2013|209||2592||2326||1399||212||1327||959||137||868||41||51||186||81||509||131||128||48||90|
37|48|9700000US4814970|Connally Independent School District, Texas||2013|2396||22761||19348||12487||1810||11073||8458||1215||6703||760||566||465||1195||3717||1572||1905||106||1402|
37|48|9700000US4815000|Conroe Independent School District, Texas||2013|53934||515730||370258||273535||43143||234097||191918||29021||122529||18812||10251||3458||22712||67296||13632||100642||642||44188|
37|48|9700000US4815120|Coolidge Independent School District, Texas||2013|324||3415||3089||2037||271||1989||1389||192||949||61||53||149||228||458||151||100||88||138|
37|48|9700000US4815150|Cooper Independent School District, Texas||2013|774||8155||7015||4614||767||4133||3223||468||2293||222||228||226||345||1272||589||448||68||624|
37|48|9700000US4815180|Lubbock-Cooper Independent School District, Texas||2013|4633||46201||38672||25020||3975||21074||16375||2486||13304||1840||1400||755||1695||7614||4294||3834||202||3493|
37|48|9700000US4815210|Coppell Independent School District, Texas||2013|10999||121638||84139||58598||8861||52930||42813||6425||27446||4397||3596||1028||4733||13692||3763||6689||18496||12314|
37|48|9700000US4815240|Copperas Cove Independent School District, Texas||2013|8370||73744||69373||48384||8824||41296||31837||5351||25062||4284||3601||797||4096||12284||3015||2383||451||1537|
37|48|9700000US4815270|Corpus Christi Independent School District, Texas||2013|39213||384199||315474||208743||41364||178541||136194||25184||116141||16511||18830||2808||17471||60521||20792||52143||759||15823|
37|48|9700000US4815300|Corrigan-Camden Independent School District, Texas||2013|1021||11439||10200||6923||905||6024||4614||597||3551||505||366||251||577||1852||625||889||187||163|
37|48|9700000US4815330|Corsicana Independent School District, Texas||2013|5906||51151||45848||30844||4696||26236||20579||3047||16532||2198||2673||726||2277||8658||3080||2550||304||2449|
37|48|9700000US4815360|Cotton Center Independent School District, Texas||2013|132||1851||1679||1026||177||898||636||98||670||26||26||114||126||378||111||100||72||0|
37|48|9700000US4815400|Cotulla Independent School District, Texas||2013|1291||20417||14711||8765||1500||7734||5765||935||5875||659||390||926||701||3199||1102||4554||242||910|
37|48|9700000US4815420|Coupland Independent School District, Texas||2013|106||1212||1211||846||162||759||629||116||388||0||41||74||74||199||64||1||0||0|
37|48|9700000US4815480|Covington Independent School District, Texas||2013|253||2859||2474||1625||217||1250||955||130||1089||62||42||243||223||519||135||242||52||91|
37|48|9700000US4815510|Crandall Independent School District, Texas||2013|3034||23883||21831||14326||2004||12624||9747||1385||8106||993||1013||471||1421||4208||1101||869||90||1093|
37|48|9700000US4815540|Crane Independent School District, Texas||2013|1071||31148||13534||8402||2159||8537||5865||1477||4494||363||608||483||717||2323||503||2422||15098||94|
37|48|9700000US4815570|Cranfills Gap Independent School District, Texas||2013|126||1525||1435||892||131||798||630||97||469||30||20||134||63||222||168||50||40||0|
37|48|9700000US4815600|Crawford Independent School District, Texas||2013|576||5476||4969||3342||509||2930||2246||352||1725||153||110||183||300||979||314||79||66||362|
37|48|9700000US4815690|Crockett County Consolidated Common School District, Texas||2013|801||24321||9889||6154||1293||5478||4034||841||3833||247||297||767||557||1965||578||496||13762||174|
37|48|9700000US4815720|Crockett Independent School District, Texas||2013|1259||16438||11636||6559||1240||6747||4709||895||4221||385||359||588||795||2094||668||4193||141||468|
37|48|9700000US4815750|Crosby Independent School District, Texas||2013|5171||47819||41160||28494||3834||24791||19103||2597||14275||1597||2004||719||2204||7751||2094||2703||420||3536|
37|48|9700000US4815810|Cross Plains Independent School District, Texas||2013|347||4084||3750||2391||443||2317||1699||302||1238||86||93||248||241||570||195||256||70||8|
37|48|9700000US4815840|Cross Roads Independent School District, Texas||2013|604||5207||4609||2915||432||2740||1975||281||1675||138||43||239||351||904||194||447||87||64|
37|48|9700000US4815870|Crowell Independent School District, Texas||2013|219||2793||2714||1443||217||1505||912||136||1040||28||40||219||207||546||169||0||79||0|
37|48|9700000US4815910|Crowley Independent School District, Texas||2013|15060||137672||118492||72478||10441||73616||55777||7873||37750||4824||2265||1011||7730||21920||7126||1674||209||17297|
37|48|9700000US4815930|Crystal City Independent School District, Texas||2013|2073||20891||19480||11296||2416||10351||7085||1396||7937||1198||1088||599||1023||4029||1192||333||249||829|
37|48|9700000US4815960|Cuero Independent School District, Texas||2013|2092||29287||25032||15867||2382||14389||9847||1447||9419||2250||1404||586||1187||3992||1224||3890||70||295|
37|48|9700000US4815990|Culberson County-Allamoore Independent School District, Texas||2013|432||5587||5501||3338||636||3066||2187||384||2168||150||65||365||374||1214||267||0||56||30|
37|48|9700000US4816020|Cumby Independent School District, Texas||2013|402||4060||3824||2353||378||2218||1682||268||1125||86||69||186||183||601||481||31||65||140|
37|48|9700000US4816080|Cushing Independent School District, Texas||2013|494||7432||6024||3637||529||3381||2499||345||2314||135||172||309||320||1378||329||1118||52||238|
37|48|9700000US4816110|Cypress-Fairbanks Independent School District, Texas||2013|110013||944151||754094||556991||82550||486448||395126||58524||215239||33159||29044||4866||37989||110181||52407||83553||387||106117|
37|48|9700000US4816140|D'Hanis Independent School District, Texas||2013|337||3879||3616||2275||427||2169||1517||269||1263||120||90||228||223||602||184||0||42||221|
37|48|9700000US4816180|Daingerfield-Lone Star Independent School District, Texas||2013|1149||15449||11391||7593||1054||6666||5119||677||4071||750||307||446||566||2002||654||3841||75||142|
37|48|9700000US4816200|Dalhart Independent School District, Texas||2013|1758||15581||14676||10311||1500||8833||6991||1012||4844||491||875||424||898||2156||999||13||83||809|
37|48|9700000US4816230|Dallas Independent School District, Texas||2013|158932||1764754||1337382||915964||130947||767652||616240||87109||475626||73025||75490||9722||75185||242204||94104||293336||2687||131349|
37|48|9700000US4816260|Damon Independent School District, Texas||2013|174||2061||1916||1182||212||1135||821||143||656||30||5||97||123||401||125||46||35||64|
37|48|9700000US4816290|Danbury Independent School District, Texas||2013|782||7423||6488||4445||651||4024||3158||445||2136||237||136||193||358||1212||328||679||34||222|
37|48|9700000US4816320|Darrouzett Independent School District, Texas||2013|126||2460||1530||940||150||852||655||95||603||55||0||146||3||399||75||0||825||105|
37|48|9700000US4816350|Dawson Independent School District (Dawson, Lynn, and Terry Counties); Texas||2013|163||3863||2377||1529||241||1338||979||148||902||23||52||208||168||451||137||116||1370||0|
37|48|9700000US4816380|Dawson Independent School District (Hill and Navarro Counties), Texas||2013|426||4254||3950||2571||406||2340||1766||284||1349||167||118||145||209||710||261||144||70||90|
37|48|9700000US4816410|Dayton Independent School District, Texas||2013|5082||40932||38076||25269||4711||21837||17352||3042||13684||1772||1258||850||2146||7658||2555||2091||73||692|
37|48|9700000US4816440|De Leon Independent School District, Texas||2013|623||7104||6486||4421||670||3773||2987||439||2434||343||312||359||256||1164||279||269||103||246|
37|48|9700000US4816500|Decatur Independent School District, Texas||2013|3027||35506||26584||17694||3133||15213||11544||1906||10122||1113||945||561||1660||5843||1249||1651||4616||2655|
37|48|9700000US4816530|Deer Park Independent School District, Texas||2013|12826||220448||168691||78255||10575||62864||51711||7610||99899||6075||4247||1163||6008||82406||5928||39599||2477||9681|
37|48|9700000US4816570|De Kalb Independent School District, Texas||2013|811||7833||7676||4961||721||4602||3634||510||3074||251||241||187||317||2078||0||64||35||58|
37|48|9700000US4816620|Del Valle Independent School District, Texas||2013|11423||106865||95977||62832||12628||56617||42791||8235||30049||4228||3681||781||5588||15771||9311||3301||452||7135|
37|48|9700000US4816650|Dell City Independent School District, Texas||2013|63||1687||1569||904||136||971||639||95||534||21||35||123||48||307||64||56||62||0|
37|48|9700000US4816710|Denison Independent School District, Texas||2013|4399||77906||40002||27046||4325||24744||18493||2774||12757||1947||1805||641||1773||6591||2501||34073||181||3650|
37|48|9700000US4816740|Denton Independent School District, Texas||2013|25775||282698||213046||152855||20426||134506||111097||14183||68438||12705||9960||2133||10824||32816||10102||45132||13||24507|
37|48|9700000US4816770|Denver City Independent School District, Texas||2013|1691||46955||16312||9909||2519||9600||6888||1580||5540||581||410||569||855||3125||1172||9132||21018||493|
37|48|9700000US4816860|DeSoto Independent School District, Texas||2013|8899||81528||70550||47913||6175||39569||31886||4032||25522||4173||3520||660||4374||12795||5459||3969||78||6931|
37|48|9700000US4816890|Detroit Independent School District, Texas||2013|486||6341||5970||3757||811||3744||2706||573||1886||101||307||164||226||1088||340||8||78||285|
